order_id,order_date_id,customer_id,product_id,location_id,quantity,cost_price,selling_price,discount_amount,shipping_cost,revenue,net_profit,order_status,payment_method,date,day,month,month_name,quarter,year,week_day,customer_name,gender,age_group,product_name,category,sub_category,brand,country,state,city,region
ORD-0002412,20220922,CUST-00418,PROD-0037,LOC-0055,2,53.79,91.18,8.67,21.03,173.69,45.08,Shipped,UPI,2022-09-22,22,9,September,Q3,2022,Thursday,Brandon Hernandez,Male,35-44,Linen Blend Blazer,Clothing,Women's Wear,H&M,Japan,Fukuoka,Fukuoka,South
ORD-0002413,20220922,CUST-00281,PROD-0077,LOC-0043,1,29.58,52.21,0.0,8.68,52.21,13.95,Delivered,Credit Card,2022-09-22,22,9,September,Q3,2022,Thursday,Gregory Moore,Male,25-34,No.3 Hair Perfector 100ml,Beauty,Haircare,Olaplex,Germany,Hesse,Frankfurt,Central
ORD-0002414,20220922,CUST-00154,PROD-0051,LOC-0055,1,106.77,142.17,1.67,25.05,140.5,8.68,Delivered,Debit Card,2022-09-22,22,9,September,Q3,2022,Thursday,Kathleen Torres,Female,45-54,D3 Stainless 12-Inch Pan,Home & Kitchen,Cookware,All-Clad,Japan,Fukuoka,Fukuoka,South
ORD-0002415,20220922,CUST-00340,PROD-0085,LOC-0043,1,14.07,19.32,0.0,13.5,19.32,-8.25,Returned,Credit Card,2022-09-22,22,9,September,Q3,2022,Thursday,Sandra Lewis,Female,25-34,The Midnight Library,Books,Fiction,Random House,Germany,Hesse,Frankfurt,Central
ORD-0002416,20220922,CUST-00241,PROD-0083,LOC-0017,2,48.87,77.22,0.0,5.1,154.44,51.6,Cancelled,Credit Card,2022-09-22,22,9,September,Q3,2022,Thursday,Helen Hernandez,Female,45-54,Flawless Foundation,Beauty,Makeup,Charlotte Tilbury,UK,England,London,South
ORD-0002417,20220923,CUST-00020,PROD-0067,LOC-0053,1,115.18,177.5,0.0,9.51,177.5,52.81,Delivered,Debit Card,2022-09-23,23,9,September,Q3,2022,Friday,Sophia Bauer,Female,18-24,GO Suspension Trainer,Sports,Fitness,TRX,Japan,Aichi,Nagoya,Central
ORD-0002418,20220923,CUST-00395,PROD-0088,LOC-0051,2,16.29,20.0,0.0,13.23,40.0,-5.81,Delivered,Cash on Delivery,2022-09-23,23,9,September,Q3,2022,Friday,Ann Nair,Female,45-54,Deep Work by Cal Newport,Books,Self-Help,Portfolio,Japan,Osaka,Osaka,West
ORD-0002419,20220923,CUST-00374,PROD-0071,LOC-0020,2,134.03,183.88,0.0,19.42,367.76,80.28,Delivered,Debit Card,2022-09-23,23,9,September,Q3,2022,Friday,Oliver Carter,Male,35-44,Bontrager XXX Road Helmet,Sports,Cycling,Trek,UK,England,Birmingham,Midlands
ORD-0002420,20220923,CUST-00097,PROD-0068,LOC-0005,2,115.28,185.62,33.6,12.62,337.64,94.46,Delivered,Credit Card,2022-09-23,23,9,September,Q3,2022,Friday,Helen King,Female,25-34,Newton Ridge Plus Hiking Boot,Sports,Outdoor,Columbia,USA,New York,New York City,Northeast
ORD-0002421,20220923,CUST-00061,PROD-0057,LOC-0025,1,105.65,141.07,0.0,36.84,141.07,-1.42,Shipped,Credit Card,2022-09-23,23,9,September,Q3,2022,Friday,Aiden Sanchez,Male,45-54,3000 Series Air Fryer,Home & Kitchen,Appliances,Philips,Australia,Victoria,Melbourne,South
ORD-0002422,20220924,CUST-00126,PROD-0103,LOC-0013,1,72.99,91.61,1.24,8.63,90.37,8.75,Delivered,Debit Card,2022-09-24,24,9,September,Q3,2022,Saturday,Gary Taylor,Male,45-54,C920 HD Webcam,Office,Electronics,Logitech,Canada,Quebec,Montreal,East
ORD-0002423,20220924,CUST-00364,PROD-0021,LOC-0043,3,445.27,539.77,0.0,29.75,1619.31,253.75,Returned,Credit Card,2022-09-24,24,9,September,Q3,2022,Saturday,Ryota Roberts,Male,18-24,Era 300 Speaker,Electronics,Audio,Sonos,Germany,Hesse,Frankfurt,Central
ORD-0002424,20220924,CUST-00373,PROD-0101,LOC-0042,1,19.49,27.08,0.0,4.63,27.08,2.96,Shipped,Debit Card,2022-09-24,24,9,September,Q3,2022,Saturday,Rahul Singh,Male,55+,Classic Notebook Large,Office,Stationery,Moleskine,Germany,Baden-Wuerttemberg,Stuttgart,South
ORD-0002425,20220925,CUST-00010,PROD-0048,LOC-0014,1,66.73,93.85,0.0,9.98,93.85,17.14,Cancelled,Credit Card,2022-09-25,25,9,September,Q3,2022,Sunday,Stephanie Kato,Female,25-34,Tiro 23 Track Pants,Clothing,Sportswear,Adidas,Canada,Alberta,Calgary,West
ORD-0002426,20220925,CUST-00106,PROD-0047,LOC-0003,1,73.36,118.73,0.0,5.83,118.73,39.54,Returned,Debit Card,2022-09-25,25,9,September,Q3,2022,Sunday,Edward Gonzalez,Male,25-34,Therma-FIT Hoodie,Clothing,Sportswear,Nike,USA,Texas,Houston,South
ORD-0002427,20220925,CUST-00073,PROD-0024,LOC-0039,1,1859.48,2097.07,0.0,7.42,2097.07,230.17,Delivered,Cash on Delivery,2022-09-25,25,9,September,Q3,2022,Sunday,Tyler Flores,Male,55+,Z6 II Mirrorless,Electronics,Cameras,Nikon,Germany,Berlin,Berlin,North
ORD-0002428,20220926,CUST-00358,PROD-0081,LOC-0004,1,20.32,41.04,0.0,4.23,41.04,16.49,Delivered,Credit Card,2022-09-26,26,9,September,Q3,2022,Monday,Deborah Koch,Female,55+,Ruby Woo Lipstick,Beauty,Makeup,MAC,USA,Texas,Dallas,South
ORD-0002429,20220926,CUST-00405,PROD-0073,LOC-0034,1,25.2,46.83,4.19,7.65,42.64,9.79,Delivered,UPI,2022-09-26,26,9,September,Q3,2022,Monday,Cheryl Simon,Female,55+,Anthelios SPF50 50ml,Beauty,Skincare,La Roche-Posay,India,Telangana,Hyderabad,South
ORD-0002430,20220926,CUST-00309,PROD-0015,LOC-0054,2,743.36,944.38,0.0,23.46,1888.76,378.58,Delivered,Credit Card,2022-09-26,26,9,September,Q3,2022,Monday,Dennis Taylor,Male,25-34,Galaxy Tab S9,Electronics,Tablets,Samsung,Japan,Hokkaido,Sapporo,North
ORD-0002431,20220926,CUST-00014,PROD-0028,LOC-0040,1,93.75,118.97,0.0,6.1,118.97,19.12,Delivered,Credit Card,2022-09-26,26,9,September,Q3,2022,Monday,Jerry Hall,Male,45-54,MX Master 3 Mouse,Electronics,Accessories,Logitech,Germany,Hamburg,Hamburg,North
ORD-0002432,20220926,CUST-00287,PROD-0036,LOC-0044,2,74.17,113.46,6.11,12.48,220.81,59.99,Delivered,Credit Card,2022-09-26,26,9,September,Q3,2022,Monday,Kenji Johnson,Male,45-54,Floral Midi Dress,Clothing,Women's Wear,Zara,France,Ile-de-France,Paris,North
ORD-0002433,20220927,CUST-00203,PROD-0015,LOC-0039,1,668.91,818.64,51.01,17.29,767.63,81.43,Returned,Credit Card,2022-09-27,27,9,September,Q3,2022,Tuesday,Jason Roberts,Male,25-34,Galaxy Tab S9,Electronics,Tablets,Samsung,Germany,Berlin,Berlin,North
ORD-0002434,20220927,CUST-00390,PROD-0060,LOC-0020,3,659.86,861.18,0.0,71.21,2583.54,532.75,Returned,Credit Card,2022-09-27,27,9,September,Q3,2022,Tuesday,Alice Scott,Female,25-34,V15 Detect Vacuum,Home & Kitchen,Appliances,Dyson,UK,England,Birmingham,Midlands
ORD-0002435,20220927,CUST-00316,PROD-0099,LOC-0016,2,11.03,16.35,0.0,8.1,32.7,2.54,Shipped,Debit Card,2022-09-27,27,9,September,Q3,2022,Tuesday,Donald Patel,Male,35-44,Pop! Vinyl Figure,Toys & Games,Action Figures,Funko,Canada,Manitoba,Winnipeg,Central
ORD-0002436,20220927,CUST-00020,PROD-0002,LOC-0011,1,763.69,949.41,0.0,6.29,949.41,179.43,Delivered,Credit Card,2022-09-27,27,9,September,Q3,2022,Tuesday,Sophia Bauer,Female,18-24,iPhone 13,Electronics,Smartphones,Apple,Canada,Ontario,Toronto,East
ORD-0002437,20220927,CUST-00305,PROD-0030,LOC-0048,1,80.29,121.19,0.0,9.52,121.19,31.38,Delivered,Credit Card,2022-09-27,27,9,September,Q3,2022,Tuesday,Patrick Patel,Male,45-54,511 Slim Fit Jeans,Clothing,Men's Wear,Levi's,France,Nouvelle-Aquitaine,Bordeaux,Southwest
ORD-0002438,20220928,CUST-00354,PROD-0102,LOC-0010,1,23.56,36.23,0.43,3.04,35.8,9.2,Shipped,Debit Card,2022-09-28,28,9,September,Q3,2022,Wednesday,Elijah Davis,Male,25-34,A5 Dotted Bullet Journal,Office,Stationery,Leuchtturm,USA,Colorado,Denver,West
ORD-0002439,20220928,CUST-00222,PROD-0103,LOC-0041,1,80.24,116.18,4.22,8.28,111.96,23.44,Delivered,Debit Card,2022-09-28,28,9,September,Q3,2022,Wednesday,Patrick Baker,Male,55+,C920 HD Webcam,Office,Electronics,Logitech,Germany,North Rhine-Westphalia,Cologne,West
ORD-0002440,20220928,CUST-00344,PROD-0076,LOC-0053,1,65.81,136.8,0.0,6.96,136.8,64.03,Delivered,Debit Card,2022-09-28,28,9,September,Q3,2022,Wednesday,Isabella Yamamoto,Female,25-34,Protini Polypeptide Cream,Beauty,Skincare,Drunk Elephant,Japan,Aichi,Nagoya,Central
ORD-0002441,20220928,CUST-00141,PROD-0093,LOC-0047,5,34.45,41.48,0.0,110.45,207.4,-75.3,Pending,Credit Card,2022-09-28,28,9,September,Q3,2022,Wednesday,Daniel Wilson,Male,45-54,Energy Drink 250ml x24,Grocery,Beverages,Red Bull,France,Occitanie,Toulouse,Southwest
ORD-0002442,20220928,CUST-00021,PROD-0105,LOC-0052,1,486.57,694.14,0.0,39.93,694.14,167.64,Shipped,Credit Card,2022-09-28,28,9,September,Q3,2022,Wednesday,Joyce Walker,Female,55+,ErgoChair Pro,Office,Furniture,Autonomous,Japan,Kanagawa,Yokohama,East
ORD-0002443,20220929,CUST-00267,PROD-0049,LOC-0038,3,26.68,41.82,13.86,12.7,111.6,18.86,Pending,Cash on Delivery,2022-09-29,29,9,September,Q3,2022,Thursday,Ayumi Thompson,Female,35-44,UA Tech 2.0 T-Shirt,Clothing,Sportswear,Under Armour,Germany,Bavaria,Munich,South
ORD-0002444,20220929,CUST-00151,PROD-0075,LOC-0030,2,14.18,28.12,0.0,15.88,56.24,12.0,Pending,Credit Card,2022-09-29,29,9,September,Q3,2022,Thursday,Benjamin Hall,Male,25-34,Hydrating Cleanser 473ml,Beauty,Skincare,CeraVe,India,Maharashtra,Mumbai,West
ORD-0002445,20220929,CUST-00223,PROD-0061,LOC-0007,1,125.29,183.13,11.07,12.92,172.06,33.85,Cancelled,Credit Card,2022-09-29,29,9,September,Q3,2022,Thursday,Angela Jones,Female,35-44,Luxe Core Sheet Set,Home & Kitchen,Bedding,Brooklinen,USA,Illinois,Chicago,Midwest
ORD-0002446,20220929,CUST-00277,PROD-0061,LOC-0027,1,128.04,173.02,0.0,15.34,173.02,29.64,Shipped,Debit Card,2022-09-29,29,9,September,Q3,2022,Thursday,Riya Mitchell,Female,18-24,Luxe Core Sheet Set,Home & Kitchen,Bedding,Brooklinen,Australia,Western Australia,Perth,West
ORD-0002447,20220929,CUST-00205,PROD-0031,LOC-0039,1,32.88,51.36,0.0,9.22,51.36,9.26,Delivered,Debit Card,2022-09-29,29,9,September,Q3,2022,Thursday,Lauren Bauer,Female,18-24,Dri-FIT Training T-Shirt,Clothing,Men's Wear,Nike,Germany,Berlin,Berlin,North
ORD-0002448,20220930,CUST-00304,PROD-0084,LOC-0028,3,16.0,19.6,0.0,9.28,58.8,1.52,Cancelled,Cash on Delivery,2022-09-30,30,9,September,Q3,2022,Friday,Charles Nguyen,Male,35-44,Atomic Habits (James Clear),Books,Fiction,Penguin,Australia,South Australia,Adelaide,South
ORD-0002449,20220930,CUST-00317,PROD-0084,LOC-0023,3,15.6,20.92,0.0,15.79,62.76,0.17,Shipped,UPI,2022-09-30,30,9,September,Q3,2022,Friday,Joseph Moreau,Male,18-24,Atomic Habits (James Clear),Books,Fiction,Penguin,UK,Northern Ireland,Belfast,North
ORD-0002450,20220930,CUST-00151,PROD-0004,LOC-0053,2,396.06,456.03,74.71,9.84,837.35,35.39,Cancelled,Credit Card,2022-09-30,30,9,September,Q3,2022,Friday,Benjamin Hall,Male,25-34,Galaxy A54,Electronics,Smartphones,Samsung,Japan,Aichi,Nagoya,Central
ORD-0002451,20220930,CUST-00178,PROD-0022,LOC-0029,2,2370.99,2899.13,506.67,12.62,5291.59,536.99,Pending,Debit Card,2022-09-30,30,9,September,Q3,2022,Friday,Joan Davis,Female,18-24,Alpha 7 IV Mirrorless,Electronics,Cameras,Sony,Australia,Australian Capital Territory,Canberra,East
ORD-0002452,20220930,CUST-00354,PROD-0052,LOC-0055,1,50.42,77.86,7.24,28.91,70.62,-8.71,Delivered,Debit Card,2022-09-30,30,9,September,Q3,2022,Friday,Elijah Davis,Male,25-34,Ingenio Non-Stick Set,Home & Kitchen,Cookware,Tefal,Japan,Fukuoka,Fukuoka,South
ORD-0002453,20221001,CUST-00197,PROD-0043,LOC-0035,1,186.27,292.34,0.0,12.09,292.34,93.98,Delivered,Debit Card,2022-10-01,1,10,October,Q4,2022,Saturday,Ryota Williams,Male,25-34,990v5 Running Shoe,Clothing,Footwear,New Balance,India,Tamil Nadu,Chennai,South
ORD-0002454,20221001,CUST-00174,PROD-0013,LOC-0009,1,1045.18,1284.76,0.0,5.74,1284.76,233.84,Shipped,Credit Card,2022-10-01,1,10,October,Q4,2022,Saturday,George Williams,Male,25-34,iPad Pro 12.9-inch,Electronics,Tablets,Apple,USA,Arizona,Phoenix,West
ORD-0002455,20221001,CUST-00259,PROD-0007,LOC-0028,1,1964.64,2446.48,216.58,14.47,2229.9,250.79,Returned,Debit Card,2022-10-01,1,10,October,Q4,2022,Saturday,Robert Hill,Male,55+,MacBook Pro 14-inch,Electronics,Laptops,Apple,Australia,South Australia,Adelaide,South
ORD-0002456,20221001,CUST-00002,PROD-0007,LOC-0003,1,1906.91,2194.83,12.03,12.25,2182.8,263.64,Shipped,Debit Card,2022-10-01,1,10,October,Q4,2022,Saturday,Jean Sanchez,Female,55+,MacBook Pro 14-inch,Electronics,Laptops,Apple,USA,Texas,Houston,South
ORD-0002457,20221002,CUST-00400,PROD-0068,LOC-0010,1,91.73,127.23,8.69,6.88,118.54,19.93,Delivered,Debit Card,2022-10-02,2,10,October,Q4,2022,Sunday,Daniel Becker,Male,35-44,Newton Ridge Plus Hiking Boot,Sports,Outdoor,Columbia,USA,Colorado,Denver,West
ORD-0002458,20221002,CUST-00305,PROD-0018,LOC-0037,2,290.35,343.98,0.0,10.07,687.96,97.19,Delivered,Cash on Delivery,2022-10-02,2,10,October,Q4,2022,Sunday,Patrick Patel,Male,45-54,QuietComfort 45,Electronics,Audio,Bose,India,Gujarat,Ahmedabad,West
ORD-0002459,20221002,CUST-00277,PROD-0062,LOC-0008,1,84.22,118.07,0.0,7.48,118.07,26.37,Cancelled,Credit Card,2022-10-02,2,10,October,Q4,2022,Sunday,Riya Mitchell,Female,18-24,Wave Hybrid Pillow,Home & Kitchen,Bedding,Casper,USA,Washington,Seattle,West
ORD-0002460,20221002,CUST-00416,PROD-0006,LOC-0047,1,563.48,663.2,0.0,6.43,663.2,93.29,Delivered,Credit Card,2022-10-02,2,10,October,Q4,2022,Sunday,Patrick Scott,Male,35-44,OnePlus 11,Electronics,Smartphones,OnePlus,France,Occitanie,Toulouse,Southwest
ORD-0002461,20221003,CUST-00132,PROD-0051,LOC-0039,1,146.14,215.57,20.57,24.75,195.0,24.11,Shipped,Debit Card,2022-10-03,3,10,October,Q4,2022,Monday,William Moreau,Male,55+,D3 Stainless 12-Inch Pan,Home & Kitchen,Cookware,All-Clad,Germany,Berlin,Berlin,North
ORD-0002462,20221003,CUST-00066,PROD-0085,LOC-0023,1,15.24,19.46,0.0,16.16,19.46,-11.94,Cancelled,Credit Card,2022-10-03,3,10,October,Q4,2022,Monday,Hiroshi Mueller,Male,45-54,The Midnight Library,Books,Fiction,Random House,UK,Northern Ireland,Belfast,North
ORD-0002463,20221003,CUST-00328,PROD-0038,LOC-0041,2,60.69,95.53,20.58,22.36,170.48,26.74,Delivered,Debit Card,2022-10-03,3,10,October,Q4,2022,Monday,Sandra Hughes,Female,25-34,High-Waist Wide Leg Trousers,Clothing,Women's Wear,Mango,Germany,North Rhine-Westphalia,Cologne,West
ORD-0002464,20221003,CUST-00105,PROD-0037,LOC-0031,2,74.04,135.9,28.49,18.63,243.31,76.6,Pending,Cash on Delivery,2022-10-03,3,10,October,Q4,2022,Monday,Thomas Williams,Male,45-54,Linen Blend Blazer,Clothing,Women's Wear,H&M,India,Karnataka,Bangalore,South
ORD-0002465,20221003,CUST-00377,PROD-0062,LOC-0026,1,90.86,134.72,0.0,7.55,134.72,36.31,Delivered,Credit Card,2022-10-03,3,10,October,Q4,2022,Monday,Vikram Harris,Male,35-44,Wave Hybrid Pillow,Home & Kitchen,Bedding,Casper,Australia,Queensland,Brisbane,North
ORD-0002466,20221003,CUST-00191,PROD-0052,LOC-0003,1,57.87,84.16,4.64,14.93,79.52,6.72,Delivered,Cash on Delivery,2022-10-03,3,10,October,Q4,2022,Monday,Amanda Nair,Female,18-24,Ingenio Non-Stick Set,Home & Kitchen,Cookware,Tefal,USA,Texas,Houston,South
ORD-0002467,20221004,CUST-00014,PROD-0057,LOC-0004,1,137.83,198.24,15.57,22.49,182.67,22.35,Delivered,Cash on Delivery,2022-10-04,4,10,October,Q4,2022,Tuesday,Jerry Hall,Male,45-54,3000 Series Air Fryer,Home & Kitchen,Appliances,Philips,USA,Texas,Dallas,South
ORD-0002468,20221004,CUST-00365,PROD-0044,LOC-0051,2,59.17,89.89,0.0,11.85,179.78,49.59,Delivered,UPI,2022-10-04,4,10,October,Q4,2022,Tuesday,Alice Kobayashi,Female,25-34,Chuck Taylor All Star,Clothing,Footwear,Converse,Japan,Osaka,Osaka,West
ORD-0002469,20221004,CUST-00340,PROD-0085,LOC-0049,4,14.48,17.64,0.0,25.65,70.56,-13.01,Cancelled,Debit Card,2022-10-04,4,10,October,Q4,2022,Tuesday,Sandra Lewis,Female,25-34,The Midnight Library,Books,Fiction,Random House,France,Hauts-de-France,Lille,North
ORD-0002470,20221004,CUST-00020,PROD-0048,LOC-0002,2,52.73,87.3,0.0,6.27,174.6,62.87,Delivered,Credit Card,2022-10-04,4,10,October,Q4,2022,Tuesday,Sophia Bauer,Female,18-24,Tiro 23 Track Pants,Clothing,Sportswear,Adidas,USA,California,San Francisco,West
ORD-0002471,20221004,CUST-00098,PROD-0074,LOC-0036,1,11.71,24.37,0.0,6.68,24.37,5.98,Delivered,UPI,2022-10-04,4,10,October,Q4,2022,Tuesday,Edward Petit,Male,25-34,Niacinamide 10% Serum 30ml,Beauty,Skincare,The Ordinary,India,West Bengal,Kolkata,East
ORD-0002472,20221004,CUST-00316,PROD-0103,LOC-0028,1,81.85,120.54,0.0,17.57,120.54,21.12,Delivered,Debit Card,2022-10-04,4,10,October,Q4,2022,Tuesday,Donald Patel,Male,35-44,C920 HD Webcam,Office,Electronics,Logitech,Australia,South Australia,Adelaide,South
ORD-0002473,20221005,CUST-00339,PROD-0013,LOC-0041,1,859.81,1023.86,0.0,8.36,1023.86,155.69,Delivered,Credit Card,2022-10-05,5,10,October,Q4,2022,Wednesday,James Martinez,Male,45-54,iPad Pro 12.9-inch,Electronics,Tablets,Apple,Germany,North Rhine-Westphalia,Cologne,West
ORD-0002474,20221005,CUST-00067,PROD-0008,LOC-0031,1,1171.73,1344.19,104.32,11.46,1239.87,56.68,Delivered,Cash on Delivery,2022-10-05,5,10,October,Q4,2022,Wednesday,Ava Nelson,Female,18-24,MacBook Air M2,Electronics,Laptops,Apple,India,Karnataka,Bangalore,South
ORD-0002475,20221005,CUST-00010,PROD-0091,LOC-0015,2,25.95,29.33,0.0,21.47,58.66,-14.71,Returned,Credit Card,2022-10-05,5,10,October,Q4,2022,Wednesday,Stephanie Kato,Female,25-34,Bars Variety Pack x24,Grocery,Snacks,Kind,Canada,Ontario,Ottawa,East
ORD-0002476,20221005,CUST-00412,PROD-0027,LOC-0023,1,39.0,45.25,0.0,4.96,45.25,1.29,Delivered,Debit Card,2022-10-05,5,10,October,Q4,2022,Wednesday,Melissa Davis,Female,35-44,MagSafe Charger,Electronics,Accessories,Apple,UK,Northern Ireland,Belfast,North
ORD-0002477,20221005,CUST-00080,PROD-0016,LOC-0026,2,99.56,126.62,0.0,30.66,253.24,23.46,Delivered,Cash on Delivery,2022-10-05,5,10,October,Q4,2022,Wednesday,Robert Wright,Male,25-34,Fire HD 10,Electronics,Tablets,Amazon,Australia,Queensland,Brisbane,North
ORD-0002478,20221005,CUST-00178,PROD-0097,LOC-0017,1,314.74,547.79,0.0,40.43,547.79,192.62,Delivered,Cash on Delivery,2022-10-05,5,10,October,Q4,2022,Wednesday,Joan Davis,Female,18-24,Technic Bugatti Chiron,Toys & Games,Building Sets,LEGO,UK,England,London,South
ORD-0002479,20221006,CUST-00074,PROD-0047,LOC-0022,1,89.14,167.41,0.0,13.9,167.41,64.37,Delivered,Debit Card,2022-10-06,6,10,October,Q4,2022,Thursday,Brandon Suzuki,Male,25-34,Therma-FIT Hoodie,Clothing,Sportswear,Nike,UK,Wales,Cardiff,West
ORD-0002480,20221006,CUST-00155,PROD-0017,LOC-0020,1,332.6,390.75,11.58,10.34,379.17,36.23,Delivered,Credit Card,2022-10-06,6,10,October,Q4,2022,Thursday,Ryota Miller,Male,55+,WH-1000XM5 Headphones,Electronics,Audio,Sony,UK,England,Birmingham,Midlands
ORD-0002481,20221006,CUST-00397,PROD-0052,LOC-0010,1,63.95,85.29,0.0,13.07,85.29,8.27,Delivered,Credit Card,2022-10-06,6,10,October,Q4,2022,Thursday,Jean Martin,Female,25-34,Ingenio Non-Stick Set,Home & Kitchen,Cookware,Tefal,USA,Colorado,Denver,West
ORD-0002482,20221006,CUST-00073,PROD-0050,LOC-0032,1,100.99,165.69,0.0,11.36,165.69,53.34,Delivered,Debit Card,2022-10-06,6,10,October,Q4,2022,Thursday,Tyler Flores,Male,55+,Align High-Rise Leggings,Clothing,Sportswear,Lululemon,India,Delhi,New Delhi,North
ORD-0002483,20221006,CUST-00230,PROD-0009,LOC-0017,1,1383.72,1640.98,117.19,25.48,1523.79,114.59,Shipped,Cash on Delivery,2022-10-06,6,10,October,Q4,2022,Thursday,William Becker,Male,35-44,XPS 15,Electronics,Laptops,Dell,UK,England,London,South
ORD-0002484,20221006,CUST-00075,PROD-0014,LOC-0023,1,585.2,702.84,0.0,7.56,702.84,110.08,Shipped,Cash on Delivery,2022-10-06,6,10,October,Q4,2022,Thursday,Hassan Singh,Male,55+,iPad Air,Electronics,Tablets,Apple,UK,Northern Ireland,Belfast,North
ORD-0002485,20221007,CUST-00084,PROD-0099,LOC-0035,1,14.77,21.19,2.45,6.86,18.74,-2.89,Delivered,UPI,2022-10-07,7,10,October,Q4,2022,Friday,Frank Singh,Male,35-44,Pop! Vinyl Figure,Toys & Games,Action Figures,Funko,India,Tamil Nadu,Chennai,South
ORD-0002486,20221007,CUST-00358,PROD-0014,LOC-0036,1,604.21,743.62,0.0,9.83,743.62,129.58,Delivered,Cash on Delivery,2022-10-07,7,10,October,Q4,2022,Friday,Deborah Koch,Female,55+,iPad Air,Electronics,Tablets,Apple,India,West Bengal,Kolkata,East
ORD-0002487,20221007,CUST-00020,PROD-0082,LOC-0034,1,54.0,95.3,0.65,16.37,94.65,24.28,Delivered,Credit Card,2022-10-07,7,10,October,Q4,2022,Friday,Sophia Bauer,Female,18-24,Naked3 Eyeshadow Palette,Beauty,Makeup,Urban Decay,India,Telangana,Hyderabad,South
ORD-0002488,20221007,CUST-00073,PROD-0057,LOC-0055,1,143.96,221.16,20.56,44.89,200.6,11.75,Cancelled,Credit Card,2022-10-07,7,10,October,Q4,2022,Friday,Tyler Flores,Male,55+,3000 Series Air Fryer,Home & Kitchen,Appliances,Philips,Japan,Fukuoka,Fukuoka,South
ORD-0002489,20221007,CUST-00388,PROD-0046,LOC-0022,1,218.11,351.3,7.0,19.82,344.3,106.37,Delivered,Cash on Delivery,2022-10-07,7,10,October,Q4,2022,Friday,Pooja Weber,Female,25-34,6-Inch Premium Boot,Clothing,Footwear,Timberland,UK,Wales,Cardiff,West
ORD-0002490,20221007,CUST-00015,PROD-0095,LOC-0006,2,33.3,37.43,0.0,9.48,74.86,-1.22,Delivered,Cash on Delivery,2022-10-07,7,10,October,Q4,2022,Friday,Andrea Gupta,Female,25-34,Gold Standard Whey 2lb,Grocery,Health,Optimum Nutrition,USA,Florida,Miami,Southeast
ORD-0002491,20221008,CUST-00385,PROD-0006,LOC-0027,2,590.47,707.17,40.95,14.34,1373.39,178.11,Delivered,Debit Card,2022-10-08,8,10,October,Q4,2022,Saturday,Harper Watanabe,Female,35-44,OnePlus 11,Electronics,Smartphones,OnePlus,Australia,Western Australia,Perth,West
ORD-0002492,20221008,CUST-00324,PROD-0058,LOC-0010,1,362.55,542.07,12.49,37.62,529.58,129.41,Delivered,Credit Card,2022-10-08,8,10,October,Q4,2022,Saturday,Kathleen Jones,Female,45-54,Stand Mixer 5Qt,Home & Kitchen,Appliances,KitchenAid,USA,Colorado,Denver,West
ORD-0002493,20221008,CUST-00030,PROD-0101,LOC-0039,1,21.63,32.0,0.0,5.43,32.0,4.94,Delivered,Cash on Delivery,2022-10-08,8,10,October,Q4,2022,Saturday,Mia Wilson,Female,25-34,Classic Notebook Large,Office,Stationery,Moleskine,Germany,Berlin,Berlin,North
ORD-0002494,20221008,CUST-00259,PROD-0053,LOC-0044,1,29.08,41.29,0.0,33.34,41.29,-21.13,Delivered,Cash on Delivery,2022-10-08,8,10,October,Q4,2022,Saturday,Robert Hill,Male,55+,Cast Iron Skillet 12-Inch,Home & Kitchen,Cookware,Lodge,France,Ile-de-France,Paris,North
ORD-0002495,20221009,CUST-00219,PROD-0041,LOC-0009,2,110.74,193.83,0.0,10.77,387.66,155.41,Cancelled,Debit Card,2022-10-09,9,10,October,Q4,2022,Sunday,Isabella Dupont,Female,55+,Air Max 270,Clothing,Footwear,Nike,USA,Arizona,Phoenix,West
ORD-0002496,20221009,CUST-00349,PROD-0054,LOC-0052,1,397.22,580.82,44.84,36.37,535.98,102.39,Delivered,Credit Card,2022-10-09,9,10,October,Q4,2022,Sunday,Mia Williams,Female,25-34,Dutch Oven 5.5 Qt,Home & Kitchen,Cookware,Le Creuset,Japan,Kanagawa,Yokohama,East
ORD-0002497,20221009,CUST-00397,PROD-0090,LOC-0028,1,15.1,17.83,0.09,11.7,17.74,-9.06,Returned,Credit Card,2022-10-09,9,10,October,Q4,2022,Sunday,Jean Martin,Female,25-34,Pike Place Ground Coffee 1lb,Grocery,Coffee & Tea,Starbucks,Australia,South Australia,Adelaide,South
